motif_id	motif_alt_id	sequence_name	start	stop	strand	score	p-value	q-value	matched_sequence
tead4_double_no_ervs_marg_seqs		chr1	132595914	132595930	+	10.4186	6.4e-05		
tead4_double_no_ervs_marg_seqs		chr1	132659661	132659677	-	9.74419	8.73e-05		
tead4_double_no_ervs_marg_seqs		chr1	132659663	132659679	+	15.3721	3.48e-06		
tead4_double_no_ervs_marg_seqs		chr1	132689857	132689873	-	11.0465	4.71e-05		
tead4_double_no_ervs_marg_seqs		chr1	132690184	132690200	-	11.4651	3.81e-05		
tead4_double_no_ervs_marg_seqs		chr1	132765950	132765966	-	10.2558	6.91e-05		
tead4_double_no_ervs_marg_seqs		chr1	132765952	132765968	+	13.3953	1.29e-05		
tead4_double_no_ervs_marg_seqs		chr1	132771835	132771851	+	11.5814	3.59e-05		
tead4_double_no_ervs_marg_seqs		chr1	132851952	132851968	-	11.2558	4.24e-05		
tead4_double_no_ervs_marg_seqs		chr1	132969023	132969039	-	12.4884	2.2e-05		
tead4_double_no_ervs_marg_seqs		chr1	132969025	132969041	+	12.1395	2.67e-05		
tead4_double_no_ervs_marg_seqs		chr1	132988924	132988940	-	11.1628	4.45e-05		
tead4_double_no_ervs_marg_seqs		chr1	132988926	132988942	+	19.5349	7.72e-08		
tead4_double_no_ervs_marg_seqs		chr1	133008285	133008301	-	9.5814	9.39e-05		
tead4_double_no_ervs_marg_seqs		chr1	133021213	133021229	-	11.9535	2.95e-05		
tead4_double_no_ervs_marg_seqs		chr1	133021242	133021258	-	11.1628	4.45e-05		
tead4_double_no_ervs_marg_seqs		chr1	133095971	133095987	+	10.5814	5.92e-05		
tead4_double_no_ervs_marg_seqs		chr1	133122339	133122355	+	9.93023	8.03e-05		
tead4_double_no_ervs_marg_seqs		chr1	133353495	133353511	-	10.5814	5.92e-05		
tead4_double_no_ervs_marg_seqs		chr1	133358359	133358375	-	9.55814	9.49e-05		
tead4_double_no_ervs_marg_seqs		chr1	133465649	133465665	+	10.5814	5.92e-05		
tead4_double_no_ervs_marg_seqs		chr1	133599710	133599726	-	11.5581	3.63e-05		
tead4_double_no_ervs_marg_seqs		chr1	133611094	133611110	+	17.6512	5.41e-07		
tead4_double_no_ervs_marg_seqs		chr1	133627427	133627443	-	10.7907	5.35e-05		
tead4_double_no_ervs_marg_seqs		chr1	133661640	133661656	+	11.6047	3.55e-05		
tead4_double_no_ervs_marg_seqs		chr1	133664855	133664871	+	9.55814	9.49e-05		
tead4_double_no_ervs_marg_seqs		chr1	133670916	133670932	-	10.5116	6.12e-05		
tead4_double_no_ervs_marg_seqs		chr1	133671845	133671861	-	10.5814	5.92e-05		
tead4_double_no_ervs_marg_seqs		chr1	133689093	133689109	+	10.9767	4.88e-05		
tead4_double_no_ervs_marg_seqs		chr1	133735112	133735128	-	9.93023	8.03e-05		
tead4_double_no_ervs_marg_seqs		chr1	133750251	133750267	-	11.6977	3.38e-05		
tead4_double_no_ervs_marg_seqs		chr1	134061452	134061468	-	10.814	5.29e-05		
tead4_double_no_ervs_marg_seqs		chr1	134104528	134104544	+	10.2558	6.91e-05		
tead4_double_no_ervs_marg_seqs		chr1	134122515	134122531	-	12.3023	2.44e-05		
tead4_double_no_ervs_marg_seqs		chr1	134244281	134244297	+	10.2558	6.91e-05		
tead4_double_no_ervs_marg_seqs		chr1	134292100	134292116	+	13.1395	1.51e-05		
tead4_double_no_ervs_marg_seqs		chr1	134382461	134382477	-	9.67442	9.01e-05		
tead4_double_no_ervs_marg_seqs		chr1	134492897	134492913	+	10.3023	6.76e-05		
tead4_double_no_ervs_marg_seqs		chr1	134557438	134557454	+	10.9535	4.94e-05		
tead4_double_no_ervs_marg_seqs		chr1	134577015	134577031	-	9.97674	7.86e-05		
tead4_double_no_ervs_marg_seqs		chr1	134584599	134584615	+	10.7674	5.41e-05		
tead4_double_no_ervs_marg_seqs		chr1	134607172	134607188	+	11.8372	3.14e-05		
tead4_double_no_ervs_marg_seqs		chr1	134610065	134610081	-	11.2791	4.19e-05		
tead4_double_no_ervs_marg_seqs		chr1	134610067	134610083	+	9.86047	8.28e-05		
tead4_double_no_ervs_marg_seqs		chr1	134618889	134618905	+	9.88372	8.2e-05		
tead4_double_no_ervs_marg_seqs		chr1	134676972	134676988	-	12.1395	2.67e-05		
tead4_double_no_ervs_marg_seqs		chr1	134676974	134676990	+	11.4884	3.77e-05		
tead4_double_no_ervs_marg_seqs		chr1	134874126	134874142	+	10.5349	6.05e-05		
tead4_double_no_ervs_marg_seqs		chr1	134884339	134884355	+	11.0465	4.71e-05		
tead4_double_no_ervs_marg_seqs		chr1	134956170	134956186	-	9.53488	9.59e-05		
tead4_double_no_ervs_marg_seqs		chr1	134956492	134956508	+	9.88372	8.2e-05		
tead4_double_no_ervs_marg_seqs		chr1	135113214	135113230	+	14.2093	7.74e-06		
tead4_double_no_ervs_marg_seqs		chr1	135136919	135136935	-	10.9767	4.88e-05		
tead4_double_no_ervs_marg_seqs		chr1	135266100	135266116	+	10.2791	6.83e-05		
tead4_double_no_ervs_marg_seqs		chr1	135314222	135314238	-	12.8605	1.78e-05		
tead4_double_no_ervs_marg_seqs		chr1	135431357	135431373	+	10.4186	6.4e-05		
tead4_double_no_ervs_marg_seqs		chr1	135510863	135510879	+	9.65116	9.1e-05		
tead4_double_no_ervs_marg_seqs		chr1	135632218	135632234	-	14.1395	8.1e-06		
tead4_double_no_ervs_marg_seqs		chr1	135632220	135632236	+	12.7442	1.9e-05		
tead4_double_no_ervs_marg_seqs		chr1	135699844	135699860	+	10.5116	6.12e-05		
tead4_double_no_ervs_marg_seqs		chr1	135700308	135700324	-	10.907	5.05e-05		
tead4_double_no_ervs_marg_seqs		chr1	135701506	135701522	+	9.93023	8.03e-05		
tead4_double_no_ervs_marg_seqs		chr1	135764503	135764519	-	11.7209	3.34e-05		
tead4_double_no_ervs_marg_seqs		chr1	135801051	135801067	-	14.0698	8.48e-06		
tead4_double_no_ervs_marg_seqs		chr1	135809667	135809683	-	10.9302	4.99e-05		
tead4_double_no_ervs_marg_seqs		chr1	135835709	135835725	-	10.6744	5.66e-05		
tead4_double_no_ervs_marg_seqs		chr1	135835711	135835727	+	9.48837	9.78e-05		
tead4_double_no_ervs_marg_seqs		chr1	135848394	135848410	+	11.2558	4.24e-05		
tead4_double_no_ervs_marg_seqs		chr1	135937350	135937366	-	9.48837	9.78e-05		
tead4_double_no_ervs_marg_seqs		chr1	136008372	136008388	-	12.1395	2.67e-05		
tead4_double_no_ervs_marg_seqs		chr1	136047595	136047611	+	10.907	5.05e-05		
tead4_double_no_ervs_marg_seqs		chr1	136116245	136116261	-	9.44186	9.99e-05		
tead4_double_no_ervs_marg_seqs		chr1	136139246	136139262	+	10.0233	7.69e-05		
tead4_double_no_ervs_marg_seqs		chr1	136361942	136361958	+	10.7209	5.53e-05		
tead4_double_no_ervs_marg_seqs		chr1	136370851	136370867	-	10.7674	5.41e-05		
tead4_double_no_ervs_marg_seqs		chr1	136382966	136382982	-	13.3256	1.35e-05		
tead4_double_no_ervs_marg_seqs		chr1	136415813	136415829	+	11.3488	4.05e-05		
tead4_double_no_ervs_marg_seqs		chr1	136416291	136416307	+	12.093	2.73e-05		
tead4_double_no_ervs_marg_seqs		chr1	136446273	136446289	-	11.2791	4.19e-05		
tead4_double_no_ervs_marg_seqs		chr1	136475228	136475244	-	16.1395	1.94e-06		
tead4_double_no_ervs_marg_seqs		chr1	136551235	136551251	+	13.4186	1.27e-05		
tead4_double_no_ervs_marg_seqs		chr1	136606993	136607009	-	11.0465	4.71e-05		
tead4_double_no_ervs_marg_seqs		chr1	136666134	136666150	-	13.2326	1.43e-05		
tead4_double_no_ervs_marg_seqs		chr1	136683932	136683948	+	9.83721	8.37e-05		
tead4_double_no_ervs_marg_seqs		chr1	136696654	136696670	-	18.6512	2.05e-07		
tead4_double_no_ervs_marg_seqs		chr1	136989850	136989866	+	10.0233	7.69e-05		
tead4_double_no_ervs_marg_seqs		chr1	137011219	137011235	-	10.5814	5.92e-05		
tead4_double_no_ervs_marg_seqs		chr1	137365080	137365096	+	12.4419	2.26e-05		
tead4_double_no_ervs_marg_seqs		chr1	137573015	137573031	+	11	4.82e-05		
tead4_double_no_ervs_marg_seqs		chr1	137573318	137573334	-	10.7442	5.47e-05		
tead4_double_no_ervs_marg_seqs		chr1	137591817	137591833	-	10.9535	4.94e-05		
tead4_double_no_ervs_marg_seqs		chr1	137591844	137591860	-	12.4651	2.23e-05		
tead4_double_no_ervs_marg_seqs		chr1	137628233	137628249	+	11.5116	3.72e-05		
tead4_double_no_ervs_marg_seqs		chr1	138023397	138023413	-	11.0465	4.71e-05		
tead4_double_no_ervs_marg_seqs		chr1	138038335	138038351	-	16.2558	1.78e-06		
tead4_double_no_ervs_marg_seqs		chr1	138038337	138038353	+	10	7.77e-05		
tead4_double_no_ervs_marg_seqs		chr1	138329802	138329818	+	10.0698	7.53e-05		
tead4_double_no_ervs_marg_seqs		chr1	138344900	138344916	+	10.1163	7.37e-05		
tead4_double_no_ervs_marg_seqs		chr1	138356775	138356791	+	9.5814	9.39e-05		
tead4_double_no_ervs_marg_seqs		chr1	138362659	138362675	+	9.5814	9.39e-05		
tead4_double_no_ervs_marg_seqs		chr1	138419634	138419650	+	10.1395	7.29e-05		
tead4_double_no_ervs_marg_seqs		chr1	138571870	138571886	-	10.907	5.05e-05		
tead4_double_no_ervs_marg_seqs		chr1	138957473	138957489	+	16.0698	2.05e-06		
tead4_double_no_ervs_marg_seqs		chr1	138985231	138985247	+	9.69767	8.91e-05		
tead4_double_no_ervs_marg_seqs		chr1	139097993	139098009	-	10.3953	6.47e-05		
tead4_double_no_ervs_marg_seqs		chr1	139098761	139098777	+	9.60465	9.29e-05		
tead4_double_no_ervs_marg_seqs		chr1	143645139	143645155	+	12.9535	1.68e-05		
tead4_double_no_ervs_marg_seqs		chr1	143645319	143645335	-	10.3953	6.47e-05		
tead4_double_no_ervs_marg_seqs		chr1	143703721	143703737	+	9.44186	9.99e-05		
tead4_double_no_ervs_marg_seqs		chr1	143728137	143728153	+	10.4186	6.4e-05		
tead4_double_no_ervs_marg_seqs		chr1	143728393	143728409	+	10.5116	6.12e-05		
tead4_double_no_ervs_marg_seqs		chr1	143740139	143740155	+	9.86047	8.28e-05		
tead4_double_no_ervs_marg_seqs		chr1	143817477	143817493	-	10.6512	5.72e-05		
tead4_double_no_ervs_marg_seqs		chr1	144038475	144038491	-	12.907	1.73e-05		
tead4_double_no_ervs_marg_seqs		chr1	144038477	144038493	+	14.5349	6.24e-06		
tead4_double_no_ervs_marg_seqs		chr1	144038790	144038806	-	10.7674	5.41e-05		
tead4_double_no_ervs_marg_seqs		chr1	144038792	144038808	+	12.814	1.82e-05		
tead4_double_no_ervs_marg_seqs		chr1	144142459	144142475	-	9.48837	9.78e-05		
tead4_double_no_ervs_marg_seqs		chr1	144355398	144355414	-	12.0698	2.77e-05		
tead4_double_no_ervs_marg_seqs		chr1	144355400	144355416	+	12.7442	1.9e-05		
tead4_double_no_ervs_marg_seqs		chr1	144494338	144494354	-	13.186	1.47e-05		
tead4_double_no_ervs_marg_seqs		chr1	144494340	144494356	+	12.1628	2.63e-05		
tead4_double_no_ervs_marg_seqs		chr1	145113423	145113439	-	9.83721	8.37e-05		
tead4_double_no_ervs_marg_seqs		chr1	145518904	145518920	-	13.186	1.47e-05		
tead4_double_no_ervs_marg_seqs		chr1	145585752	145585768	+	15.2558	3.78e-06		
tead4_double_no_ervs_marg_seqs		chr1	145960922	145960938	+	11.8605	3.1e-05		
tead4_double_no_ervs_marg_seqs		chr1	145962833	145962849	+	10.3721	6.54e-05		
tead4_double_no_ervs_marg_seqs		chr1	146317995	146318011	-	12.5349	2.14e-05		
tead4_double_no_ervs_marg_seqs		chr1	146321849	146321865	-	10.5116	6.12e-05		
tead4_double_no_ervs_marg_seqs		chr1	146961000	146961016	+	10.1628	7.21e-05		
tead4_double_no_ervs_marg_seqs		chr1	147001024	147001040	-	14.4651	6.54e-06		
tead4_double_no_ervs_marg_seqs		chr1	147001026	147001042	+	13.5116	1.2e-05		
tead4_double_no_ervs_marg_seqs		chr1	147214597	147214613	-	11.3488	4.05e-05		
tead4_double_no_ervs_marg_seqs		chr1	149814357	149814373	-	11.9302	2.98e-05		
tead4_double_no_ervs_marg_seqs		chr1	149950688	149950704	+	9.69767	8.91e-05		
tead4_double_no_ervs_marg_seqs		chr1	150042113	150042129	-	10.2093	7.06e-05		
tead4_double_no_ervs_marg_seqs		chr1	150100718	150100734	-	9.74419	8.73e-05		
tead4_double_no_ervs_marg_seqs		chr1	150116130	150116146	+	10.1628	7.21e-05		
tead4_double_no_ervs_marg_seqs		chr1	150121186	150121202	-	16.9302	1.02e-06		
tead4_double_no_ervs_marg_seqs		chr1	150130854	150130870	+	11.3023	4.14e-05		
tead4_double_no_ervs_marg_seqs		chr1	150215210	150215226	-	9.51163	9.68e-05		
tead4_double_no_ervs_marg_seqs		chr1	150215212	150215228	+	9.65116	9.1e-05		
tead4_double_no_ervs_marg_seqs		chr1	150461541	150461557	+	12.5349	2.14e-05		
tead4_double_no_ervs_marg_seqs		chr1	150537106	150537122	-	12.3488	2.38e-05		
tead4_double_no_ervs_marg_seqs		chr1	150557820	150557836	-	14.6977	5.59e-06		
tead4_double_no_ervs_marg_seqs		chr1	150558046	150558062	+	10.6279	5.79e-05		
tead4_double_no_ervs_marg_seqs		chr1	150566692	150566708	+	11.1395	4.5e-05		
tead4_double_no_ervs_marg_seqs		chr1	150771257	150771273	+	15.186	3.97e-06		
tead4_double_no_ervs_marg_seqs		chr1	151168930	151168946	+	11.3721	4e-05		
tead4_double_no_ervs_marg_seqs		chr1	151188570	151188586	-	12.7674	1.87e-05		
tead4_double_no_ervs_marg_seqs		chr1	151308735	151308751	+	10.0233	7.69e-05		
tead4_double_no_ervs_marg_seqs		chr1	151338653	151338669	-	9.88372	8.2e-05		
tead4_double_no_ervs_marg_seqs		chr1	151339177	151339193	+	13.0233	1.61e-05		
tead4_double_no_ervs_marg_seqs		chr1	151377933	151377949	-	10.1395	7.29e-05		
tead4_double_no_ervs_marg_seqs		chr1	151465297	151465313	-	10.3488	6.61e-05		
tead4_double_no_ervs_marg_seqs		chr1	151465791	151465807	-	10.0233	7.69e-05		
tead4_double_no_ervs_marg_seqs		chr1	151574678	151574694	-	10.5116	6.12e-05		
tead4_double_no_ervs_marg_seqs		chr1	151610100	151610116	-	12.4186	2.29e-05		
tead4_double_no_ervs_marg_seqs		chr1	151646649	151646665	-	11.5349	3.68e-05		
tead4_double_no_ervs_marg_seqs		chr1	151647536	151647552	+	11.093	4.61e-05		
tead4_double_no_ervs_marg_seqs		chr1	151832125	151832141	+	10.8837	5.11e-05		
tead4_double_no_ervs_marg_seqs		chr1	151860703	151860719	+	9.5814	9.39e-05		
tead4_double_no_ervs_marg_seqs		chr1	151940636	151940652	+	10.1163	7.37e-05		
tead4_double_no_ervs_marg_seqs		chr1	151946945	151946961	+	9.53488	9.59e-05		
tead4_double_no_ervs_marg_seqs		chr1	152116809	152116825	+	11.7442	3.29e-05		
tead4_double_no_ervs_marg_seqs		chr1	152123039	152123055	+	15.2093	3.91e-06		
tead4_double_no_ervs_marg_seqs		chr1	152135208	152135224	+	12.6744	1.98e-05		
tead4_double_no_ervs_marg_seqs		chr1	152235955	152235971	-	10.0698	7.53e-05		
tead4_double_no_ervs_marg_seqs		chr1	152370036	152370052	-	10.814	5.29e-05		
tead4_double_no_ervs_marg_seqs		chr1	152370038	152370054	+	11.7907	3.21e-05		
tead4_double_no_ervs_marg_seqs		chr1	152386249	152386265	-	11.8372	3.14e-05		
tead4_double_no_ervs_marg_seqs		chr1	152585447	152585463	-	12.186	2.6e-05		
tead4_double_no_ervs_marg_seqs		chr1	152585449	152585465	+	10.2791	6.83e-05		
tead4_double_no_ervs_marg_seqs		chr1	152586277	152586293	+	9.65116	9.1e-05		
tead4_double_no_ervs_marg_seqs		chr1	152627098	152627114	-	11.093	4.61e-05		
tead4_double_no_ervs_marg_seqs		chr1	152627162	152627178	-	14.907	4.83e-06		
tead4_double_no_ervs_marg_seqs		chr1	152627164	152627180	+	10.1163	7.37e-05		
tead4_double_no_ervs_marg_seqs		chr1	152638311	152638327	+	9.97674	7.86e-05		
tead4_double_no_ervs_marg_seqs		chr1	152638433	152638449	-	10.7442	5.47e-05		
tead4_double_no_ervs_marg_seqs		chr1	152638832	152638848	-	10.3488	6.61e-05		
tead4_double_no_ervs_marg_seqs		chr1	152676404	152676420	-	10.4186	6.4e-05		
tead4_double_no_ervs_marg_seqs		chr1	152767411	152767427	-	10.9302	4.99e-05		
tead4_double_no_ervs_marg_seqs		chr1	152768570	152768586	+	12.4186	2.29e-05		
tead4_double_no_ervs_marg_seqs		chr1	152843103	152843119	+	10.0698	7.53e-05		
tead4_double_no_ervs_marg_seqs		chr1	152903591	152903607	+	11.5814	3.59e-05		
tead4_double_no_ervs_marg_seqs		chr1	152905736	152905752	-	10.9302	4.99e-05		
tead4_double_no_ervs_marg_seqs		chr1	152917196	152917212	-	20.6744	1.82e-08		
tead4_double_no_ervs_marg_seqs		chr1	152917198	152917214	+	14.186	7.86e-06		
tead4_double_no_ervs_marg_seqs		chr1	152981697	152981713	+	14.186	7.86e-06		
tead4_double_no_ervs_marg_seqs		chr1	152992650	152992666	-	11.5349	3.68e-05		
tead4_double_no_ervs_marg_seqs		chr1	153040775	153040791	-	11.0698	4.66e-05		
tead4_double_no_ervs_marg_seqs		chr1	153093275	153093291	-	18.907	1.56e-07		
tead4_double_no_ervs_marg_seqs		chr1	153110031	153110047	+	11.7674	3.25e-05		
tead4_double_no_ervs_marg_seqs		chr1	153153054	153153070	+	9.81395	8.46e-05		
tead4_double_no_ervs_marg_seqs		chr1	153181031	153181047	+	17.6279	5.53e-07		
tead4_double_no_ervs_marg_seqs		chr1	153186586	153186602	+	10.6512	5.72e-05		
tead4_double_no_ervs_marg_seqs		chr1	153200542	153200558	-	9.60465	9.29e-05		
tead4_double_no_ervs_marg_seqs		chr1	153243995	153244011	+	14.6744	5.67e-06		
tead4_double_no_ervs_marg_seqs		chr1	153318320	153318336	-	13.2791	1.39e-05		
tead4_double_no_ervs_marg_seqs		chr1	153318563	153318579	+	13.3256	1.35e-05		
tead4_double_no_ervs_marg_seqs		chr1	153321184	153321200	+	14.3256	7.17e-06		
tead4_double_no_ervs_marg_seqs		chr1	153450187	153450203	-	10.0465	7.61e-05		
tead4_double_no_ervs_marg_seqs		chr1	153488130	153488146	+	10.5116	6.12e-05		
tead4_double_no_ervs_marg_seqs		chr1	153493643	153493659	-	9.90698	8.11e-05		
tead4_double_no_ervs_marg_seqs		chr1	153502523	153502539	-	10.5116	6.12e-05		
tead4_double_no_ervs_marg_seqs		chr1	153514766	153514782	-	12.6047	2.06e-05		
tead4_double_no_ervs_marg_seqs		chr1	153566327	153566343	-	13.6977	1.07e-05		
tead4_double_no_ervs_marg_seqs		chr1	153572683	153572699	-	9.62791	9.2e-05		
tead4_double_no_ervs_marg_seqs		chr1	153572685	153572701	+	11.4419	3.86e-05		
tead4_double_no_ervs_marg_seqs		chr1	153572875	153572891	-	14.1628	7.98e-06		
tead4_double_no_ervs_marg_seqs		chr1	153637570	153637586	-	10.2558	6.91e-05		
tead4_double_no_ervs_marg_seqs		chr1	153637826	153637842	-	9.48837	9.78e-05		
tead4_double_no_ervs_marg_seqs		chr1	153649237	153649253	+	10.4884	6.19e-05		
tead4_double_no_ervs_marg_seqs		chr1	153678535	153678551	-	10.907	5.05e-05		
tead4_double_no_ervs_marg_seqs		chr1	153731662	153731678	-	16.3256	1.68e-06		
tead4_double_no_ervs_marg_seqs		chr1	153753103	153753119	+	10.4884	6.19e-05		
tead4_double_no_ervs_marg_seqs		chr1	153753475	153753491	+	10.1395	7.29e-05		
tead4_double_no_ervs_marg_seqs		chr1	153768861	153768877	-	10.2093	7.06e-05		
tead4_double_no_ervs_marg_seqs		chr1	153783777	153783793	+	11.093	4.61e-05		
tead4_double_no_ervs_marg_seqs		chr1	153836749	153836765	+	16.4186	1.56e-06		
tead4_double_no_ervs_marg_seqs		chr1	153842976	153842992	+	13.093	1.55e-05		
tead4_double_no_ervs_marg_seqs		chr1	153868286	153868302	-	12.2093	2.57e-05		
tead4_double_no_ervs_marg_seqs		chr1	153921619	153921635	-	10.6279	5.79e-05		
tead4_double_no_ervs_marg_seqs		chr1	153921628	153921644	-	10.6512	5.72e-05		
tead4_double_no_ervs_marg_seqs		chr1	153937024	153937040	-	11.2791	4.19e-05		
tead4_double_no_ervs_marg_seqs		chr1	153937470	153937486	+	9.69767	8.91e-05		
tead4_double_no_ervs_marg_seqs		chr1	154011199	154011215	+	11.7209	3.34e-05		
tead4_double_no_ervs_marg_seqs		chr1	155001533	155001549	+	10.5814	5.92e-05		
tead4_double_no_ervs_marg_seqs		chr1	155013995	155014011	-	18.8837	1.6e-07		
tead4_double_no_ervs_marg_seqs		chr1	155041818	155041834	-	9.93023	8.03e-05		
tead4_double_no_ervs_marg_seqs		chr1	155117114	155117130	+	12.8605	1.78e-05		
tead4_double_no_ervs_marg_seqs		chr1	155190295	155190311	-	12.8837	1.75e-05		
tead4_double_no_ervs_marg_seqs		chr1	155190304	155190320	-	12.2326	2.53e-05		
tead4_double_no_ervs_marg_seqs		chr1	155259582	155259598	-	13.4884	1.22e-05		
tead4_double_no_ervs_marg_seqs		chr1	155345906	155345922	-	12.5349	2.14e-05		
tead4_double_no_ervs_marg_seqs		chr1	155438831	155438847	+	21.0465	1.08e-08		
tead4_double_no_ervs_marg_seqs		chr1	155538312	155538328	+	10.3953	6.47e-05		
tead4_double_no_ervs_marg_seqs		chr1	155692348	155692364	+	10.5349	6.05e-05		
tead4_double_no_ervs_marg_seqs		chr1	156057784	156057800	+	11.3721	4e-05		
tead4_double_no_ervs_marg_seqs		chr1	156223023	156223039	-	15	4.53e-06		
tead4_double_no_ervs_marg_seqs		chr1	156223025	156223041	+	16.6744	1.27e-06		
tead4_double_no_ervs_marg_seqs		chr1	156232510	156232526	-	9.60465	9.29e-05		
tead4_double_no_ervs_marg_seqs		chr1	156232512	156232528	+	11.7674	3.25e-05		
tead4_double_no_ervs_marg_seqs		chr1	156232827	156232843	+	10.5581	5.99e-05		
tead4_double_no_ervs_marg_seqs		chr1	156242029	156242045	-	14.093	8.35e-06		
tead4_double_no_ervs_marg_seqs		chr1	156242031	156242047	+	11.0233	4.77e-05		
tead4_double_no_ervs_marg_seqs		chr1	156302053	156302069	+	12.7442	1.9e-05		
tead4_double_no_ervs_marg_seqs		chr1	156304031	156304047	-	9.86047	8.28e-05		
tead4_double_no_ervs_marg_seqs		chr1	156393579	156393595	+	9.90698	8.11e-05		
tead4_double_no_ervs_marg_seqs		chr1	156401169	156401185	-	15.4651	3.25e-06		
tead4_double_no_ervs_marg_seqs		chr1	156464858	156464874	-	13.3023	1.37e-05		
tead4_double_no_ervs_marg_seqs		chr1	156521227	156521243	-	15.7209	2.69e-06		
tead4_double_no_ervs_marg_seqs		chr1	156599360	156599376	-	16.0698	2.05e-06		
tead4_double_no_ervs_marg_seqs		chr1	156602775	156602791	+	13.5814	1.15e-05		
tead4_double_no_ervs_marg_seqs		chr1	156614692	156614708	+	11.093	4.61e-05		
tead4_double_no_ervs_marg_seqs		chr1	156634147	156634163	-	9.62791	9.2e-05		
tead4_double_no_ervs_marg_seqs		chr1	156634149	156634165	+	9.97674	7.86e-05		
tead4_double_no_ervs_marg_seqs		chr1	156648860	156648876	-	14.6279	5.86e-06		
tead4_double_no_ervs_marg_seqs		chr1	156656094	156656110	-	11.1395	4.5e-05		
tead4_double_no_ervs_marg_seqs		chr1	156678116	156678132	+	10.6744	5.66e-05		
tead4_double_no_ervs_marg_seqs		chr1	156678123	156678139	-	16.3488	1.65e-06		
tead4_double_no_ervs_marg_seqs		chr1	156678125	156678141	+	11.4884	3.77e-05		
tead4_double_no_ervs_marg_seqs		chr1	156717886	156717902	-	10.1628	7.21e-05		
tead4_double_no_ervs_marg_seqs		chr1	156918396	156918412	-	11.9767	2.91e-05		
tead4_double_no_ervs_marg_seqs		chr1	156971759	156971775	-	9.95349	7.94e-05		
tead4_double_no_ervs_marg_seqs		chr1	157020453	157020469	+	9.90698	8.11e-05		
tead4_double_no_ervs_marg_seqs		chr1	157020484	157020500	+	13.1163	1.53e-05		
tead4_double_no_ervs_marg_seqs		chr1	157069816	157069832	+	14.5349	6.24e-06		
tead4_double_no_ervs_marg_seqs		chr1	157079711	157079727	-	14.8837	4.91e-06		
tead4_double_no_ervs_marg_seqs		chr1	157079713	157079729	+	17.1395	8.54e-07		
tead4_double_no_ervs_marg_seqs		chr1	157091304	157091320	+	13.7674	1.03e-05		
tead4_double_no_ervs_marg_seqs		chr1	157330927	157330943	-	11.9767	2.91e-05		
tead4_double_no_ervs_marg_seqs		chr1	157875589	157875605	+	12.2093	2.57e-05		
tead4_double_no_ervs_marg_seqs		chr1	158256435	158256451	+	10.5814	5.92e-05		
tead4_double_no_ervs_marg_seqs		chr1	158606097	158606113	-	12.0465	2.8e-05		
tead4_double_no_ervs_marg_seqs		chr1	158606099	158606115	+	10.3256	6.68e-05		
tead4_double_no_ervs_marg_seqs		chr1	158671053	158671069	+	11.2326	4.29e-05		
tead4_double_no_ervs_marg_seqs		chr1	159128286	159128302	+	9.46512	9.88e-05		
tead4_double_no_ervs_marg_seqs		chr1	159128758	159128774	-	18.3488	2.78e-07		
tead4_double_no_ervs_marg_seqs		chr1	159128760	159128776	+	12.3256	2.41e-05		
tead4_double_no_ervs_marg_seqs		chr1	159164105	159164121	-	10.8605	5.17e-05		
tead4_double_no_ervs_marg_seqs		chr1	159231400	159231416	-	14.2093	7.74e-06		
tead4_double_no_ervs_marg_seqs		chr1	159397175	159397191	-	11.6279	3.5e-05		
tead4_double_no_ervs_marg_seqs		chr1	159397332	159397348	-	10.1395	7.29e-05		
tead4_double_no_ervs_marg_seqs		chr1	159448210	159448226	-	10.7907	5.35e-05		
tead4_double_no_ervs_marg_seqs		chr1	159480856	159480872	-	10.3953	6.47e-05		
tead4_double_no_ervs_marg_seqs		chr1	159536380	159536396	+	12.9535	1.68e-05		
tead4_double_no_ervs_marg_seqs		chr1	159536697	159536713	-	10.3953	6.47e-05		
tead4_double_no_ervs_marg_seqs		chr1	159878034	159878050	-	13.2093	1.45e-05		
tead4_double_no_ervs_marg_seqs		chr1	160092323	160092339	-	10.8372	5.23e-05		
tead4_double_no_ervs_marg_seqs		chr1	160092325	160092341	+	10.0698	7.53e-05		
tead4_double_no_ervs_marg_seqs		chr1	160101959	160101975	-	11.4651	3.81e-05		
tead4_double_no_ervs_marg_seqs		chr1	160205220	160205236	+	9.81395	8.46e-05		
tead4_double_no_ervs_marg_seqs		chr1	160263962	160263978	+	12.7209	1.92e-05		
tead4_double_no_ervs_marg_seqs		chr1	160270056	160270072	+	10.5349	6.05e-05		
tead4_double_no_ervs_marg_seqs		chr1	160531961	160531977	+	10	7.77e-05		
tead4_double_no_ervs_marg_seqs		chr1	160617944	160617960	+	12.7442	1.9e-05		
tead4_double_no_ervs_marg_seqs		chr1	160656711	160656727	+	11.2326	4.29e-05		
tead4_double_no_ervs_marg_seqs		chr1	160657435	160657451	+	12.7674	1.87e-05		
tead4_double_no_ervs_marg_seqs		chr1	160922259	160922275	-	14.0465	8.6e-06		
tead4_double_no_ervs_marg_seqs		chr1	161008881	161008897	-	13.6279	1.12e-05		
tead4_double_no_ervs_marg_seqs		chr1	161036239	161036255	-	12.2791	2.47e-05		
tead4_double_no_ervs_marg_seqs		chr1	161044565	161044581	-	10.2326	6.98e-05		
tead4_double_no_ervs_marg_seqs		chr1	161131997	161132013	+	9.55814	9.49e-05		
