motif_id	motif_alt_id	sequence_name	start	stop	strand	score	p-value	q-value	matched_sequence
tead4_no_ervs_marg_seqs		chr5	20654321	20654329	-	12.4545	1.47e-05		
tead4_no_ervs_marg_seqs		chr5	20807648	20807656	+	11.1273	6.24e-05		
tead4_no_ervs_marg_seqs		chr5	20882776	20882784	+	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr5	21014183	21014191	-	11.6182	3.41e-05		
tead4_no_ervs_marg_seqs		chr5	21034073	21034081	+	12.4545	1.47e-05		
tead4_no_ervs_marg_seqs		chr5	21068291	21068299	+	12.5273	7.34e-06		
tead4_no_ervs_marg_seqs		chr5	21091917	21091925	+	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr5	21125279	21125287	-	12.4545	1.47e-05		
tead4_no_ervs_marg_seqs		chr5	21126070	21126078	+	11.5455	4.14e-05		
tead4_no_ervs_marg_seqs		chr5	21137368	21137376	-	12.5273	7.34e-06		
tead4_no_ervs_marg_seqs		chr5	21212906	21212914	-	12.4545	1.47e-05		
tead4_no_ervs_marg_seqs		chr5	21218495	21218503	+	11.5455	4.14e-05		
tead4_no_ervs_marg_seqs		chr5	21258226	21258234	-	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr5	21573744	21573752	-	11.1273	6.24e-05		
tead4_no_ervs_marg_seqs		chr5	21587529	21587537	+	11.1818	5.35e-05		
tead4_no_ervs_marg_seqs		chr5	21777005	21777013	+	11.1818	5.35e-05		
tead4_no_ervs_marg_seqs		chr5	21780134	21780142	-	11.1273	6.24e-05		
tead4_no_ervs_marg_seqs		chr5	21811368	21811376	+	11.1273	6.24e-05		
tead4_no_ervs_marg_seqs		chr5	22560053	22560061	+	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr5	23011029	23011037	+	11.1818	5.35e-05		
tead4_no_ervs_marg_seqs		chr5	23386615	23386623	-	12.4545	1.47e-05		
tead4_no_ervs_marg_seqs		chr5	23491708	23491716	-	11.1273	6.24e-05		
tead4_no_ervs_marg_seqs		chr5	23739844	23739852	-	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr5	23756883	23756891	-	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr5	23756972	23756980	-	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr5	23859475	23859483	-	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr5	23864988	23864996	-	12.5273	7.34e-06		
tead4_no_ervs_marg_seqs		chr5	23871718	23871726	+	12.5273	7.34e-06		
tead4_no_ervs_marg_seqs		chr5	23891526	23891534	-	12.0909	2.67e-05		
tead4_no_ervs_marg_seqs		chr5	23901544	23901552	+	11.1273	6.24e-05		
tead4_no_ervs_marg_seqs		chr5	23993572	23993580	+	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr5	24086433	24086441	+	12.5273	7.34e-06		
tead4_no_ervs_marg_seqs		chr5	24166033	24166041	-	11.5455	4.14e-05		
tead4_no_ervs_marg_seqs		chr5	24358473	24358481	+	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr5	24389783	24389791	-	11.1818	5.35e-05		
tead4_no_ervs_marg_seqs		chr5	24390151	24390159	+	11.0545	7.13e-05		
tead4_no_ervs_marg_seqs		chr5	24390183	24390191	-	11.0545	7.13e-05		
tead4_no_ervs_marg_seqs		chr5	24390296	24390304	-	11.0545	7.13e-05		
tead4_no_ervs_marg_seqs		chr5	24412348	24412356	-	11.0545	7.13e-05		
tead4_no_ervs_marg_seqs		chr5	24424540	24424548	+	11.5455	4.14e-05		
tead4_no_ervs_marg_seqs		chr5	24433710	24433718	-	12.5273	7.34e-06		
tead4_no_ervs_marg_seqs		chr5	24439673	24439681	-	12.5273	7.34e-06		
tead4_no_ervs_marg_seqs		chr5	24440364	24440372	-	12.5273	7.34e-06		
tead4_no_ervs_marg_seqs		chr5	24474034	24474042	-	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr5	24482360	24482368	+	11.1818	5.35e-05		
tead4_no_ervs_marg_seqs		chr5	24486524	24486532	+	11.5455	4.14e-05		
tead4_no_ervs_marg_seqs		chr5	24530379	24530387	-	12.4545	1.47e-05		
tead4_no_ervs_marg_seqs		chr5	24545472	24545480	+	12.4545	1.47e-05		
tead4_no_ervs_marg_seqs		chr5	24545561	24545569	+	11.1818	5.35e-05		
tead4_no_ervs_marg_seqs		chr5	24569434	24569442	-	12.4545	1.47e-05		
tead4_no_ervs_marg_seqs		chr5	24603392	24603400	-	11.5455	4.14e-05		
tead4_no_ervs_marg_seqs		chr5	24603822	24603830	-	11.3636	4.74e-05		
tead4_no_ervs_marg_seqs		chr5	24612224	24612232	+	12.5273	7.34e-06		
tead4_no_ervs_marg_seqs		chr5	24699314	24699322	-	11.5455	4.14e-05		
tead4_no_ervs_marg_seqs		chr5	24813312	24813320	+	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr5	24837972	24837980	-	11.0545	7.13e-05		
tead4_no_ervs_marg_seqs		chr5	24838084	24838092	-	12.4545	1.47e-05		
tead4_no_ervs_marg_seqs		chr5	24838506	24838514	+	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr5	24878758	24878766	+	12.4545	1.47e-05		
tead4_no_ervs_marg_seqs		chr5	24952505	24952513	+	11.0545	7.13e-05		
tead4_no_ervs_marg_seqs		chr5	24970031	24970039	+	11.1273	6.24e-05		
tead4_no_ervs_marg_seqs		chr5	24995979	24995987	+	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr5	25001726	25001734	-	11.1818	5.35e-05		
tead4_no_ervs_marg_seqs		chr5	25100010	25100018	-	12.2727	2.07e-05		
tead4_no_ervs_marg_seqs		chr5	25100326	25100334	-	11.3636	4.74e-05		
tead4_no_ervs_marg_seqs		chr5	25639280	25639288	-	12.2727	2.07e-05		
tead4_no_ervs_marg_seqs		chr5	25706057	25706065	-	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr5	25706843	25706851	+	11.1818	5.35e-05		
tead4_no_ervs_marg_seqs		chr5	25741968	25741976	-	11.0545	7.13e-05		
tead4_no_ervs_marg_seqs		chr5	26977974	26977982	-	12.5273	7.34e-06		
tead4_no_ervs_marg_seqs		chr5	27343868	27343876	-	12.4545	1.47e-05		
tead4_no_ervs_marg_seqs		chr5	27403059	27403067	+	12.2727	2.07e-05		
tead4_no_ervs_marg_seqs		chr5	27995579	27995587	+	12.5273	7.34e-06		
tead4_no_ervs_marg_seqs		chr5	28071707	28071715	-	11.3636	4.74e-05		
tead4_no_ervs_marg_seqs		chr5	28797073	28797081	+	12.4545	1.47e-05		
tead4_no_ervs_marg_seqs		chr5	29083214	29083222	+	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr5	29083751	29083759	-	11.5455	4.14e-05		
tead4_no_ervs_marg_seqs		chr5	29131958	29131966	-	11.6182	3.41e-05		
tead4_no_ervs_marg_seqs		chr5	29132979	29132987	+	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr5	29212590	29212598	+	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr5	29293730	29293738	-	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr5	29411071	29411079	+	11.1273	6.24e-05		
tead4_no_ervs_marg_seqs		chr5	29435007	29435015	-	11.1818	5.35e-05		
tead4_no_ervs_marg_seqs		chr5	29435356	29435364	-	12.5273	7.34e-06		
tead4_no_ervs_marg_seqs		chr5	29459427	29459435	-	11.1273	6.24e-05		
tead4_no_ervs_marg_seqs		chr5	29468074	29468082	-	11.3636	4.74e-05		
tead4_no_ervs_marg_seqs		chr5	29478969	29478977	-	11.6182	3.41e-05		
tead4_no_ervs_marg_seqs		chr5	29632436	29632444	+	12.5273	7.34e-06		
tead4_no_ervs_marg_seqs		chr5	29708578	29708586	-	11.6182	3.41e-05		
tead4_no_ervs_marg_seqs		chr5	29717870	29717878	-	11.5455	4.14e-05		
tead4_no_ervs_marg_seqs		chr5	29723626	29723634	-	11.5455	4.14e-05		
tead4_no_ervs_marg_seqs		chr5	29825272	29825280	+	11.5455	4.14e-05		
tead4_no_ervs_marg_seqs		chr5	29825282	29825290	-	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr5	29865861	29865869	-	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr5	29883676	29883684	-	11.1273	6.24e-05		
tead4_no_ervs_marg_seqs		chr5	29935333	29935341	+	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr5	29935551	29935559	-	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr5	29974003	29974011	+	11.0545	7.13e-05		
tead4_no_ervs_marg_seqs		chr5	30242597	30242605	-	11.1273	6.24e-05		
tead4_no_ervs_marg_seqs		chr5	30344152	30344160	-	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr5	30344168	30344176	+	12.4545	1.47e-05		
tead4_no_ervs_marg_seqs		chr5	30412340	30412348	+	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr5	30509700	30509708	+	12.5273	7.34e-06		
tead4_no_ervs_marg_seqs		chr5	30509914	30509922	-	11.1818	5.35e-05		
tead4_no_ervs_marg_seqs		chr5	30637033	30637041	-	12.4545	1.47e-05		
tead4_no_ervs_marg_seqs		chr5	30651942	30651950	+	12.5273	7.34e-06		
tead4_no_ervs_marg_seqs		chr5	30732177	30732185	+	11.6182	3.41e-05		
tead4_no_ervs_marg_seqs		chr5	30747683	30747691	+	11.6182	3.41e-05		
tead4_no_ervs_marg_seqs		chr5	30850411	30850419	+	11.5455	4.14e-05		
tead4_no_ervs_marg_seqs		chr5	30850926	30850934	-	12.5273	7.34e-06		
tead4_no_ervs_marg_seqs		chr5	30870006	30870014	-	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr5	31027016	31027024	-	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr5	31037210	31037218	+	11.1818	5.35e-05		
tead4_no_ervs_marg_seqs		chr5	31095551	31095559	+	12.2727	2.07e-05		
tead4_no_ervs_marg_seqs		chr5	31295404	31295412	-	11.6182	3.41e-05		
tead4_no_ervs_marg_seqs		chr5	31296149	31296157	+	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr5	31587076	31587084	-	12.4545	1.47e-05		
tead4_no_ervs_marg_seqs		chr5	31630040	31630048	+	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr5	31630258	31630266	+	11.5455	4.14e-05		
tead4_no_ervs_marg_seqs		chr5	31630281	31630289	+	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr5	31972945	31972953	-	11.1818	5.35e-05		
tead4_no_ervs_marg_seqs		chr5	32018019	32018027	+	11.5455	4.14e-05		
tead4_no_ervs_marg_seqs		chr5	32044335	32044343	-	11.5455	4.14e-05		
tead4_no_ervs_marg_seqs		chr5	32140266	32140274	-	11.1818	5.35e-05		
tead4_no_ervs_marg_seqs		chr5	32140367	32140375	-	12.4545	1.47e-05		
tead4_no_ervs_marg_seqs		chr5	32183701	32183709	-	11.3636	4.74e-05		
tead4_no_ervs_marg_seqs		chr5	32184216	32184224	+	12.5273	7.34e-06		
tead4_no_ervs_marg_seqs		chr5	32210403	32210411	-	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr5	32227405	32227413	+	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr5	32315143	32315151	+	11.6182	3.41e-05		
tead4_no_ervs_marg_seqs		chr5	32349262	32349270	-	11.0545	7.13e-05		
tead4_no_ervs_marg_seqs		chr5	32413122	32413130	-	11.1818	5.35e-05		
tead4_no_ervs_marg_seqs		chr5	32417127	32417135	+	12.4545	1.47e-05		
tead4_no_ervs_marg_seqs		chr5	32417452	32417460	-	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr5	32425679	32425687	+	12.2727	2.07e-05		
tead4_no_ervs_marg_seqs		chr5	32459702	32459710	-	11.6182	3.41e-05		
tead4_no_ervs_marg_seqs		chr5	32508941	32508949	+	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr5	32811341	32811349	+	11.0545	7.13e-05		
tead4_no_ervs_marg_seqs		chr5	32946420	32946428	+	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr5	32983564	32983572	+	11.6182	3.41e-05		
tead4_no_ervs_marg_seqs		chr5	33003617	33003625	-	12.5273	7.34e-06		
tead4_no_ervs_marg_seqs		chr5	33004302	33004310	-	12.5273	7.34e-06		
tead4_no_ervs_marg_seqs		chr5	33025256	33025264	+	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr5	33040779	33040787	+	12.5273	7.34e-06		
tead4_no_ervs_marg_seqs		chr5	33245040	33245048	+	11.5455	4.14e-05		
tead4_no_ervs_marg_seqs		chr5	33245117	33245125	-	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr5	33281726	33281734	+	11.1273	6.24e-05		
tead4_no_ervs_marg_seqs		chr5	33299452	33299460	-	11.0545	7.13e-05		
tead4_no_ervs_marg_seqs		chr5	33337421	33337429	-	12.4545	1.47e-05		
tead4_no_ervs_marg_seqs		chr5	33337435	33337443	+	11.1273	6.24e-05		
tead4_no_ervs_marg_seqs		chr5	33438862	33438870	-	12.4545	1.47e-05		
tead4_no_ervs_marg_seqs		chr5	33594319	33594327	+	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr5	33694989	33694997	-	11.1273	6.24e-05		
tead4_no_ervs_marg_seqs		chr5	33695157	33695165	+	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr5	33705491	33705499	+	12.4545	1.47e-05		
tead4_no_ervs_marg_seqs		chr5	33705541	33705549	-	12.2727	2.07e-05		
tead4_no_ervs_marg_seqs		chr5	33707704	33707712	-	12.0909	2.67e-05		
tead4_no_ervs_marg_seqs		chr5	33707738	33707746	-	12.0909	2.67e-05		
tead4_no_ervs_marg_seqs		chr5	33724734	33724742	-	12.5273	7.34e-06		
tead4_no_ervs_marg_seqs		chr5	33743719	33743727	-	12.5273	7.34e-06		
tead4_no_ervs_marg_seqs		chr5	33811893	33811901	-	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr5	33930180	33930188	+	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr5	33937145	33937153	-	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr5	33989029	33989037	-	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr5	34016114	34016122	+	12.5273	7.34e-06		
tead4_no_ervs_marg_seqs		chr5	34016283	34016291	-	11.6182	3.41e-05		
tead4_no_ervs_marg_seqs		chr5	34129021	34129029	+	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr5	34147761	34147769	-	12.5273	7.34e-06		
tead4_no_ervs_marg_seqs		chr5	34148091	34148099	-	11.6182	3.41e-05		
tead4_no_ervs_marg_seqs		chr5	34496714	34496722	-	11.5455	4.14e-05		
tead4_no_ervs_marg_seqs		chr5	34554179	34554187	-	11.1273	6.24e-05		
tead4_no_ervs_marg_seqs		chr5	34568256	34568264	-	11.1818	5.35e-05		
tead4_no_ervs_marg_seqs		chr5	34625072	34625080	-	12.5273	7.34e-06		
tead4_no_ervs_marg_seqs		chr5	34663624	34663632	-	11.0545	7.13e-05		
tead4_no_ervs_marg_seqs		chr5	34767929	34767937	-	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr5	34791301	34791309	+	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr5	34804897	34804905	+	11.1273	6.24e-05		
tead4_no_ervs_marg_seqs		chr5	34849817	34849825	-	11.5455	4.14e-05		
tead4_no_ervs_marg_seqs		chr5	34909591	34909599	+	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr5	34951880	34951888	-	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr5	35004815	35004823	-	12.4545	1.47e-05		
tead4_no_ervs_marg_seqs		chr5	35058042	35058050	+	12.5273	7.34e-06		
tead4_no_ervs_marg_seqs		chr5	35068473	35068481	+	11.5455	4.14e-05		
tead4_no_ervs_marg_seqs		chr5	35082475	35082483	-	12.5273	7.34e-06		
tead4_no_ervs_marg_seqs		chr5	35082630	35082638	+	12.5273	7.34e-06		
tead4_no_ervs_marg_seqs		chr5	35089849	35089857	-	11.1273	6.24e-05		
tead4_no_ervs_marg_seqs		chr5	35104918	35104926	+	11.1818	5.35e-05		
tead4_no_ervs_marg_seqs		chr5	35114721	35114729	-	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr5	35116542	35116550	-	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr5	35245145	35245153	-	11.0545	7.13e-05		
tead4_no_ervs_marg_seqs		chr5	35257352	35257360	+	11.1273	6.24e-05		
tead4_no_ervs_marg_seqs		chr5	35259877	35259885	-	11.1273	6.24e-05		
tead4_no_ervs_marg_seqs		chr5	35328342	35328350	+	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr5	35362799	35362807	+	12.4545	1.47e-05		
tead4_no_ervs_marg_seqs		chr5	35575496	35575504	-	11.1273	6.24e-05		
tead4_no_ervs_marg_seqs		chr5	35575786	35575794	+	11.5455	4.14e-05		
tead4_no_ervs_marg_seqs		chr5	35576279	35576287	-	11.1273	6.24e-05		
tead4_no_ervs_marg_seqs		chr5	35609827	35609835	-	11.1818	5.35e-05		
tead4_no_ervs_marg_seqs		chr5	35714788	35714796	+	12.4545	1.47e-05		
tead4_no_ervs_marg_seqs		chr5	35749792	35749800	+	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr5	35751468	35751476	-	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr5	35751471	35751479	+	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr5	35771509	35771517	-	12.4545	1.47e-05		
tead4_no_ervs_marg_seqs		chr5	35781962	35781970	-	12.4545	1.47e-05		
tead4_no_ervs_marg_seqs		chr5	35796093	35796101	+	12.5273	7.34e-06		
tead4_no_ervs_marg_seqs		chr5	35858982	35858990	-	12.5273	7.34e-06		
tead4_no_ervs_marg_seqs		chr5	35870805	35870813	+	11.5455	4.14e-05		
tead4_no_ervs_marg_seqs		chr5	35900708	35900716	-	11.0545	7.13e-05		
tead4_no_ervs_marg_seqs		chr5	35901237	35901245	-	11.1273	6.24e-05		
tead4_no_ervs_marg_seqs		chr5	35934730	35934738	+	12.5273	7.34e-06		
tead4_no_ervs_marg_seqs		chr5	35935251	35935259	-	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr5	35943644	35943652	+	11.3636	4.74e-05		
tead4_no_ervs_marg_seqs		chr5	35948770	35948778	+	12.4545	1.47e-05		
tead4_no_ervs_marg_seqs		chr5	35976679	35976687	+	11.5455	4.14e-05		
tead4_no_ervs_marg_seqs		chr5	35976802	35976810	-	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr5	35989787	35989795	+	11.5455	4.14e-05		
tead4_no_ervs_marg_seqs		chr5	36034833	36034841	-	12.4545	1.47e-05		
tead4_no_ervs_marg_seqs		chr5	36156230	36156238	+	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr5	36156890	36156898	-	12.4545	1.47e-05		
tead4_no_ervs_marg_seqs		chr5	36183394	36183402	-	11.1273	6.24e-05		
tead4_no_ervs_marg_seqs		chr5	36252807	36252815	-	11.1818	5.35e-05		
tead4_no_ervs_marg_seqs		chr5	36253309	36253317	-	11.5455	4.14e-05		
tead4_no_ervs_marg_seqs		chr5	36283991	36283999	+	11.5455	4.14e-05		
tead4_no_ervs_marg_seqs		chr5	36380135	36380143	-	12.5273	7.34e-06		
tead4_no_ervs_marg_seqs		chr5	36385338	36385346	+	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr5	36399268	36399276	-	11.6182	3.41e-05		
tead4_no_ervs_marg_seqs		chr5	36422845	36422853	-	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr5	36423103	36423111	+	11.1273	6.24e-05		
tead4_no_ervs_marg_seqs		chr5	36465753	36465761	-	11.3636	4.74e-05		
tead4_no_ervs_marg_seqs		chr5	36475274	36475282	-	12.4545	1.47e-05		
tead4_no_ervs_marg_seqs		chr5	36582555	36582563	-	11.1273	6.24e-05		
tead4_no_ervs_marg_seqs		chr5	36583397	36583405	-	11.0545	7.13e-05		
tead4_no_ervs_marg_seqs		chr5	36598481	36598489	-	11.0545	7.13e-05		
tead4_no_ervs_marg_seqs		chr5	36679898	36679906	-	11.1273	6.24e-05		
tead4_no_ervs_marg_seqs		chr5	36715019	36715027	+	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr5	36723585	36723593	-	11.6182	3.41e-05		
tead4_no_ervs_marg_seqs		chr5	36740824	36740832	-	12.4545	1.47e-05		
tead4_no_ervs_marg_seqs		chr5	36763406	36763414	-	11.1273	6.24e-05		
tead4_no_ervs_marg_seqs		chr5	36830663	36830671	-	12.4545	1.47e-05		
tead4_no_ervs_marg_seqs		chr5	36850562	36850570	+	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr5	36932375	36932383	-	12.4545	1.47e-05		
tead4_no_ervs_marg_seqs		chr5	36939154	36939162	-	11.5455	4.14e-05		
tead4_no_ervs_marg_seqs		chr5	36956190	36956198	-	11.0545	7.13e-05		
tead4_no_ervs_marg_seqs		chr5	37090072	37090080	+	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr5	37163816	37163824	-	11.6182	3.41e-05		
tead4_no_ervs_marg_seqs		chr5	37769726	37769734	+	11.5455	4.14e-05		
tead4_no_ervs_marg_seqs		chr5	37793470	37793478	-	12.5273	7.34e-06		
tead4_no_ervs_marg_seqs		chr5	37917260	37917268	-	12.4545	1.47e-05		
tead4_no_ervs_marg_seqs		chr5	37985794	37985802	-	11.5455	4.14e-05		
tead4_no_ervs_marg_seqs		chr5	37993487	37993495	-	12.5273	7.34e-06		
tead4_no_ervs_marg_seqs		chr5	38027846	38027854	-	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr5	38085605	38085613	-	11.1273	6.24e-05		
tead4_no_ervs_marg_seqs		chr5	38259489	38259497	-	11.5455	4.14e-05		
tead4_no_ervs_marg_seqs		chr5	38267753	38267761	+	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr5	38278126	38278134	-	11.1273	6.24e-05		
tead4_no_ervs_marg_seqs		chr5	38291157	38291165	-	11.1273	6.24e-05		
tead4_no_ervs_marg_seqs		chr5	38494755	38494763	+	11.5455	4.14e-05		
tead4_no_ervs_marg_seqs		chr5	38544948	38544956	+	12.4545	1.47e-05		
tead4_no_ervs_marg_seqs		chr5	38545587	38545595	+	12.4545	1.47e-05		
tead4_no_ervs_marg_seqs		chr5	39217753	39217761	-	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr5	39523633	39523641	+	11.1818	5.35e-05		
tead4_no_ervs_marg_seqs		chr5	39601147	39601155	+	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr5	39624834	39624842	-	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr5	39639663	39639671	-	12.5273	7.34e-06		
tead4_no_ervs_marg_seqs		chr5	41045409	41045417	+	12.4545	1.47e-05		
tead4_no_ervs_marg_seqs		chr5	41045443	41045451	+	11.6182	3.41e-05		
tead4_no_ervs_marg_seqs		chr5	41597244	41597252	+	11.0545	7.13e-05		
tead4_no_ervs_marg_seqs		chr5	41762437	41762445	-	12.4545	1.47e-05		
tead4_no_ervs_marg_seqs		chr5	43086544	43086552	-	11.5455	4.14e-05		
tead4_no_ervs_marg_seqs		chr5	43218962	43218970	+	12.5273	7.34e-06		
tead4_no_ervs_marg_seqs		chr5	43344676	43344684	+	11.5455	4.14e-05		
tead4_no_ervs_marg_seqs		chr5	43360943	43360951	-	12.5273	7.34e-06		
tead4_no_ervs_marg_seqs		chr5	43361663	43361671	-	11.1273	6.24e-05		
tead4_no_ervs_marg_seqs		chr5	43556268	43556276	-	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr5	43693507	43693515	-	11.1273	6.24e-05		
tead4_no_ervs_marg_seqs		chr5	43853018	43853026	+	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr5	43869666	43869674	+	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr5	43983213	43983221	+	11.1273	6.24e-05		
tead4_no_ervs_marg_seqs		chr5	44008878	44008886	+	11.5455	4.14e-05		
tead4_no_ervs_marg_seqs		chr5	44049273	44049281	+	12.5273	7.34e-06		
tead4_no_ervs_marg_seqs		chr5	44080184	44080192	-	12.5273	7.34e-06		
tead4_no_ervs_marg_seqs		chr5	44100893	44100901	+	11.5455	4.14e-05		
tead4_no_ervs_marg_seqs		chr5	44102351	44102359	+	12.4545	1.47e-05		
tead4_no_ervs_marg_seqs		chr5	44150967	44150975	+	11.0545	7.13e-05		
tead4_no_ervs_marg_seqs		chr5	44158008	44158016	-	12.4545	1.47e-05		
tead4_no_ervs_marg_seqs		chr5	44554106	44554114	+	12.5273	7.34e-06		
tead4_no_ervs_marg_seqs		chr5	44556706	44556714	+	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr5	44581550	44581558	-	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr5	44878759	44878767	-	11.5455	4.14e-05		
tead4_no_ervs_marg_seqs		chr5	45082747	45082755	-	12.4545	1.47e-05		
tead4_no_ervs_marg_seqs		chr5	45082949	45082957	+	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr5	45124922	45124930	-	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr5	45137518	45137526	-	11.1818	5.35e-05		
tead4_no_ervs_marg_seqs		chr5	45284611	45284619	+	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr5	45494208	45494216	-	11.5455	4.14e-05		
tead4_no_ervs_marg_seqs		chr5	45511906	45511914	+	12.4545	1.47e-05		
tead4_no_ervs_marg_seqs		chr5	45512445	45512453	+	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr5	46073391	46073399	-	11.1273	6.24e-05		
tead4_no_ervs_marg_seqs		chr5	46756854	46756862	-	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr5	46825367	46825375	+	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr5	49968349	49968357	+	11.5455	4.14e-05		
tead4_no_ervs_marg_seqs		chr5	50014506	50014514	-	11.1273	6.24e-05		
tead4_no_ervs_marg_seqs		chr5	52165030	52165038	-	11.0545	7.13e-05		
tead4_no_ervs_marg_seqs		chr5	52191258	52191266	-	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr5	52238138	52238146	+	12.5273	7.34e-06		
tead4_no_ervs_marg_seqs		chr5	52373459	52373467	-	11.6182	3.41e-05		
tead4_no_ervs_marg_seqs		chr5	52524928	52524936	+	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr5	52525101	52525109	-	12.4545	1.47e-05		
tead4_no_ervs_marg_seqs		chr5	52579825	52579833	-	11.5455	4.14e-05		
tead4_no_ervs_marg_seqs		chr5	52808408	52808416	-	12.5273	7.34e-06		
tead4_no_ervs_marg_seqs		chr5	52887425	52887433	+	11.6182	3.41e-05		
tead4_no_ervs_marg_seqs		chr5	52890870	52890878	-	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr5	53000645	53000653	+	11.1818	5.35e-05		
tead4_no_ervs_marg_seqs		chr5	53000930	53000938	+	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr5	53031351	53031359	-	11.6182	3.41e-05		
tead4_no_ervs_marg_seqs		chr5	53049259	53049267	-	12.5273	7.34e-06		
tead4_no_ervs_marg_seqs		chr5	53104365	53104373	-	11.6182	3.41e-05		
