motif_id	motif_alt_id	sequence_name	start	stop	strand	score	p-value	q-value	matched_sequence
tead4		chr7	116513187	116513195	+	13.9038	1.47e-05		
tead4		chr7	116840777	116840785	+	13.7308	1.96e-05		
tead4		chr7	116840854	116840862	+	13.2308	2.45e-05		
tead4		chr7	116934978	116934986	+	14.4808	8.06e-06		
tead4		chr7	116934989	116934997	+	13.7308	1.96e-05		
tead4		chr7	116935831	116935839	-	13.7308	1.96e-05		
tead4		chr7	116993273	116993281	+	13.1538	2.85e-05		
tead4		chr7	116993276	116993284	-	13.1538	2.85e-05		
tead4		chr7	117091974	117091982	+	11.2115	7.6e-05		
tead4		chr7	117404243	117404251	+	11.3846	7.2e-05		
tead4		chr7	117471168	117471176	+	14.9808	4.03e-06		
tead4		chr7	117517276	117517284	-	11	8.74e-05		
tead4		chr7	117541559	117541567	-	11.2115	7.6e-05		
tead4		chr7	117541887	117541895	+	12.1923	3.99e-05		
tead4		chr7	117965318	117965326	+	10.8846	9.99e-05		
tead4		chr7	118001394	118001402	-	13.1538	2.85e-05		
tead4		chr7	118002148	118002156	-	14.4038	1.14e-05		
tead4		chr7	118105626	118105634	+	11.6923	5.15e-05		
tead4		chr7	118124327	118124335	-	11.6923	5.15e-05		
tead4		chr7	118130577	118130585	+	13.1538	2.85e-05		
tead4		chr7	118149160	118149168	-	10.9423	9.23e-05		
tead4		chr7	118170628	118170636	-	11.1154	8.34e-05		
tead4		chr7	118234463	118234471	+	10.9423	9.23e-05		
tead4		chr7	118277227	118277235	-	14.4808	8.06e-06		
tead4		chr7	118277556	118277564	-	11.6154	5.49e-05		
tead4		chr7	118278721	118278729	-	14.9808	4.03e-06		
tead4		chr7	118305197	118305205	-	13.9038	1.47e-05		
tead4		chr7	118417070	118417078	+	14.9808	4.03e-06		
tead4		chr7	118452302	118452310	+	12.4423	3.59e-05		
tead4		chr7	118534210	118534218	-	11.6154	5.49e-05		
tead4		chr7	118546648	118546656	+	13.1538	2.85e-05		
tead4		chr7	118594109	118594117	-	14.4808	8.06e-06		
tead4		chr7	118598129	118598137	-	11.1154	8.34e-05		
tead4		chr7	118652745	118652753	-	14.4038	1.14e-05		
tead4		chr7	118706702	118706710	-	12.6538	3.26e-05		
tead4		chr7	118706723	118706731	-	10.8846	9.99e-05		
tead4		chr7	118769907	118769915	+	11.6923	5.15e-05		
tead4		chr7	118801122	118801130	-	13.1538	2.85e-05		
tead4		chr7	118841361	118841369	+	13.7308	1.96e-05		
tead4		chr7	118842661	118842669	+	11.6154	5.49e-05		
tead4		chr7	118884802	118884810	+	10.8846	9.99e-05		
tead4		chr7	119016793	119016801	-	14.4808	8.06e-06		
tead4		chr7	119795137	119795145	-	11.8654	4.75e-05		
tead4		chr7	119862514	119862522	+	14.9808	4.03e-06		
tead4		chr7	119897006	119897014	-	14.4038	1.14e-05		
tead4		chr7	119988366	119988374	+	11.3846	7.2e-05		
tead4		chr7	120206524	120206532	-	11	8.74e-05		
tead4		chr7	120231033	120231041	-	10.8846	9.99e-05		
tead4		chr7	120362114	120362122	+	11.2115	7.6e-05		
tead4		chr7	120607529	120607537	+	11.6923	5.15e-05		
tead4		chr7	120607682	120607690	+	10.9423	9.23e-05		
tead4		chr7	120679020	120679028	+	14.4038	1.14e-05		
tead4		chr7	120712232	120712240	+	11.1154	8.34e-05		
tead4		chr7	120755615	120755623	+	10.8846	9.99e-05		
tead4		chr7	120810478	120810486	+	13.7308	1.96e-05		
tead4		chr7	120811157	120811165	-	13.9038	1.47e-05		
tead4		chr7	120829397	120829405	+	10.9423	9.23e-05		
tead4		chr7	120835998	120836006	+	12.0769	4.48e-05		
tead4		chr7	120902098	120902106	+	11.1154	8.34e-05		
tead4		chr7	120919122	120919130	+	14.4808	8.06e-06		
tead4		chr7	120934474	120934482	+	14.9808	4.03e-06		
tead4		chr7	120941619	120941627	+	10.9423	9.23e-05		
tead4		chr7	120983758	120983766	+	14.4808	8.06e-06		
tead4		chr7	121078078	121078086	-	13.9038	1.47e-05		
tead4		chr7	121078577	121078585	+	13.7308	1.96e-05		
tead4		chr7	121169684	121169692	-	13.2308	2.45e-05		
tead4		chr7	121172258	121172266	+	11.3846	7.2e-05		
tead4		chr7	121201003	121201011	+	13.2308	2.45e-05		
tead4		chr7	121201490	121201498	-	13.7308	1.96e-05		
tead4		chr7	121643612	121643620	-	11.5	6.38e-05		
tead4		chr7	121657314	121657322	+	11.6923	5.15e-05		
tead4		chr7	121692576	121692584	+	14.4808	8.06e-06		
tead4		chr7	121734195	121734203	+	11.8654	4.75e-05		
tead4		chr7	121820650	121820658	+	14.4038	1.14e-05		
tead4		chr7	121902540	121902548	+	11.2115	7.6e-05		
tead4		chr7	121925346	121925354	-	14.4808	8.06e-06		
tead4		chr7	121931523	121931531	-	11.8654	4.75e-05		
tead4		chr7	122059804	122059812	+	13.2308	2.45e-05		
tead4		chr7	122102447	122102455	+	13.2308	2.45e-05		
tead4		chr7	122135757	122135765	-	11.6154	5.49e-05		
tead4		chr7	122136147	122136155	+	14.4038	1.14e-05		
tead4		chr7	122149228	122149236	+	10.9423	9.23e-05		
tead4		chr7	122191387	122191395	+	12.6538	3.26e-05		
tead4		chr7	122459865	122459873	+	11.5769	5.98e-05		
tead4		chr7	123062340	123062348	+	11	8.74e-05		
tead4		chr7	123062654	123062662	+	13.1538	2.85e-05		
tead4		chr7	123111223	123111231	-	12.1923	3.99e-05		
tead4		chr7	123130445	123130453	+	10.8846	9.99e-05		
tead4		chr7	123180880	123180888	+	13.9038	1.47e-05		
tead4		chr7	123192110	123192118	-	11.3846	7.2e-05		
tead4		chr7	123206544	123206552	-	12.1923	3.99e-05		
tead4		chr7	123220516	123220524	-	13.7308	1.96e-05		
tead4		chr7	123220886	123220894	+	11.2115	7.6e-05		
tead4		chr7	123245400	123245408	-	11.3846	7.2e-05		
tead4		chr7	123273742	123273750	+	12.6538	3.26e-05		
tead4		chr7	123282023	123282031	-	11.6154	5.49e-05		
tead4		chr7	123293354	123293362	-	11.5769	5.98e-05		
tead4		chr7	123324264	123324272	+	13.1538	2.85e-05		
tead4		chr7	123326988	123326996	-	13.9038	1.47e-05		
tead4		chr7	123343183	123343191	-	11.1154	8.34e-05		
tead4		chr7	123390036	123390044	-	11.6923	5.15e-05		
tead4		chr7	123400030	123400038	+	10.8846	9.99e-05		
tead4		chr7	123455516	123455524	+	13.7308	1.96e-05		
tead4		chr7	123466288	123466296	+	10.8846	9.99e-05		
tead4		chr7	123467655	123467663	+	13.7308	1.96e-05		
tead4		chr7	123503691	123503699	-	12.0769	4.48e-05		
tead4		chr7	123503965	123503973	+	10.8846	9.99e-05		
tead4		chr7	123507264	123507272	+	13.7308	1.96e-05		
tead4		chr7	123524430	123524438	-	10.9423	9.23e-05		
tead4		chr7	123979208	123979216	-	11.3846	7.2e-05		
tead4		chr7	124429080	124429088	-	11.5769	5.98e-05		
tead4		chr7	124635948	124635956	+	12.0769	4.48e-05		
tead4		chr7	124660325	124660333	-	13.2308	2.45e-05		
tead4		chr7	124660423	124660431	-	13.2308	2.45e-05		
tead4		chr7	124661368	124661376	+	11.1154	8.34e-05		
tead4		chr7	124783702	124783710	-	11.6923	5.15e-05		
tead4		chr7	125383735	125383743	+	11.1154	8.34e-05		
tead4		chr7	125695935	125695943	-	12.1923	3.99e-05		
tead4		chr7	125716903	125716911	-	11.5769	5.98e-05		
tead4		chr7	125748992	125749000	+	14.4038	1.14e-05		
tead4		chr7	126174872	126174880	-	13.1538	2.85e-05		
tead4		chr7	126175126	126175134	-	14.4808	8.06e-06		
tead4		chr7	126262021	126262029	-	13.9038	1.47e-05		
tead4		chr7	126282941	126282949	-	13.7308	1.96e-05		
tead4		chr7	126311434	126311442	+	11.6923	5.15e-05		
tead4		chr7	126363005	126363013	-	12.6538	3.26e-05		
tead4		chr7	126378453	126378461	+	13.1538	2.85e-05		
tead4		chr7	126378683	126378691	-	13.9038	1.47e-05		
tead4		chr7	126392393	126392401	-	13.2308	2.45e-05		
tead4		chr7	126428387	126428395	-	11.5	6.38e-05		
tead4		chr7	126437138	126437146	+	11.3846	7.2e-05		
tead4		chr7	126450509	126450517	-	13.7308	1.96e-05		
tead4		chr7	126659078	126659086	-	13.2308	2.45e-05		
tead4		chr7	126809807	126809815	-	11.2115	7.6e-05		
tead4		chr7	126821510	126821518	+	13.7308	1.96e-05		
tead4		chr7	126832843	126832851	-	12.0769	4.48e-05		
tead4		chr7	126851706	126851714	+	12.6538	3.26e-05		
tead4		chr7	126939675	126939683	-	14.4808	8.06e-06		
tead4		chr7	126940178	126940186	-	11.1154	8.34e-05		
tead4		chr7	126982998	126983006	+	13.7308	1.96e-05		
tead4		chr7	126983748	126983756	-	11.6923	5.15e-05		
tead4		chr7	127004383	127004391	+	12.0769	4.48e-05		
tead4		chr7	127043063	127043071	+	13.2308	2.45e-05		
tead4		chr7	127110914	127110922	+	13.7308	1.96e-05		
tead4		chr7	127111769	127111777	-	12.0769	4.48e-05		
tead4		chr7	127130031	127130039	-	10.8846	9.99e-05		
tead4		chr7	127130272	127130280	+	10.9423	9.23e-05		
tead4		chr7	127151242	127151250	+	11.1154	8.34e-05		
tead4		chr7	127346283	127346291	+	10.9038	9.5e-05		
tead4		chr7	127376666	127376674	-	14.9808	4.03e-06		
tead4		chr7	127394249	127394257	+	13.7308	1.96e-05		
tead4		chr7	127407274	127407282	-	14.9808	4.03e-06		
tead4		chr7	127422362	127422370	+	14.4808	8.06e-06		
tead4		chr7	127449480	127449488	+	12.6538	3.26e-05		
tead4		chr7	127449705	127449713	+	11.6154	5.49e-05		
tead4		chr7	127615852	127615860	-	12.6538	3.26e-05		
tead4		chr7	127636792	127636800	+	14.9808	4.03e-06		
tead4		chr7	127638304	127638312	-	14.9808	4.03e-06		
tead4		chr7	127652226	127652234	-	11.1154	8.34e-05		
tead4		chr7	127678049	127678057	+	11	8.74e-05		
tead4		chr7	127754832	127754840	+	13.1538	2.85e-05		
tead4		chr7	127755061	127755069	-	12.6538	3.26e-05		
tead4		chr7	127755219	127755227	+	11.1923	8.01e-05		
tead4		chr7	127790367	127790375	+	13.7308	1.96e-05		
tead4		chr7	127830686	127830694	-	12.6538	3.26e-05		
tead4		chr7	127877258	127877266	+	14.4808	8.06e-06		
tead4		chr7	127895726	127895734	+	11	8.74e-05		
tead4		chr7	127895754	127895762	+	11.5769	5.98e-05		
tead4		chr7	127896439	127896447	+	11.2115	7.6e-05		
tead4		chr7	127904606	127904614	+	14.9808	4.03e-06		
tead4		chr7	127966960	127966968	-	11	8.74e-05		
tead4		chr7	127992521	127992529	+	10.9423	9.23e-05		
tead4		chr7	128005212	128005220	+	11.2115	7.6e-05		
tead4		chr7	128005419	128005427	-	14.9808	4.03e-06		
tead4		chr7	128151911	128151919	-	12.0769	4.48e-05		
tead4		chr7	128225856	128225864	-	13.7308	1.96e-05		
tead4		chr7	128239085	128239093	-	13.7308	1.96e-05		
tead4		chr7	128319259	128319267	+	10.8846	9.99e-05		
tead4		chr7	128349563	128349571	+	14.9808	4.03e-06		
tead4		chr7	128356946	128356954	+	13.9038	1.47e-05		
tead4		chr7	128385661	128385669	+	10.9423	9.23e-05		
tead4		chr7	128463702	128463710	-	11.5	6.38e-05		
tead4		chr7	128475138	128475146	-	10.9423	9.23e-05		
tead4		chr7	128539015	128539023	-	14.4038	1.14e-05		
tead4		chr7	129495990	129495998	-	11.1154	8.34e-05		
tead4		chr7	129592573	129592581	+	11.5769	5.98e-05		
tead4		chr7	129649612	129649620	+	12.6538	3.26e-05		
tead4		chr7	129656920	129656928	-	10.9423	9.23e-05		
tead4		chr7	129662050	129662058	+	13.2308	2.45e-05		
tead4		chr7	129664949	129664957	-	11.5	6.38e-05		
tead4		chr7	129678882	129678890	-	12.0769	4.48e-05		
tead4		chr7	129819276	129819284	+	14.9808	4.03e-06		
tead4		chr7	129934911	129934919	-	11.1154	8.34e-05		
tead4		chr7	130182822	130182830	-	13.7308	1.96e-05		
tead4		chr7	130237681	130237689	+	14.4038	1.14e-05		
tead4		chr7	130238247	130238255	-	14.4808	8.06e-06		
tead4		chr7	130256142	130256150	+	13.1538	2.85e-05		
tead4		chr7	130273647	130273655	+	14.4038	1.14e-05		
tead4		chr7	130274003	130274011	+	14.9808	4.03e-06		
tead4		chr7	130289306	130289314	-	14.4038	1.14e-05		
tead4		chr7	130299476	130299484	+	13.2308	2.45e-05		
tead4		chr7	130308593	130308601	-	14.9808	4.03e-06		
tead4		chr7	130310179	130310187	-	14.9808	4.03e-06		
tead4		chr7	130455920	130455928	-	13.1538	2.85e-05		
tead4		chr7	130492992	130493000	-	11.6923	5.15e-05		
tead4		chr7	130520877	130520885	-	13.7308	1.96e-05		
tead4		chr7	130542452	130542460	-	13.7308	1.96e-05		
tead4		chr7	130574708	130574716	+	10.9423	9.23e-05		
tead4		chr7	130693206	130693214	+	13.1538	2.85e-05		
tead4		chr7	130722147	130722155	+	11	8.74e-05		
tead4		chr7	130742557	130742565	+	11.1154	8.34e-05		
tead4		chr7	130778892	130778900	+	11.6923	5.15e-05		
tead4		chr7	130789816	130789824	+	11	8.74e-05		
tead4		chr7	130801287	130801295	+	13.2308	2.45e-05		
tead4		chr7	130835087	130835095	-	12.6538	3.26e-05		
tead4		chr7	130946509	130946517	+	14.9808	4.03e-06		
tead4		chr7	130961683	130961691	+	14.4808	8.06e-06		
tead4		chr7	130961843	130961851	-	11.5	6.38e-05		
tead4		chr7	130976657	130976665	+	13.2308	2.45e-05		
tead4		chr7	130976922	130976930	-	12.6538	3.26e-05		
tead4		chr7	130982582	130982590	-	14.9808	4.03e-06		
tead4		chr7	130982588	130982596	+	13.9038	1.47e-05		
tead4		chr7	130982923	130982931	-	12.1923	3.99e-05		
tead4		chr7	131025141	131025149	+	13.9038	1.47e-05		
tead4		chr7	131556203	131556211	-	11.1154	8.34e-05		
tead4		chr7	131667371	131667379	+	14.4038	1.14e-05		
tead4		chr7	131822358	131822366	+	10.8846	9.99e-05		
tead4		chr7	132016091	132016099	+	10.8846	9.99e-05		
tead4		chr7	132016910	132016918	+	13.2308	2.45e-05		
tead4		chr7	132592401	132592409	-	11	8.74e-05		
tead4		chr7	132714693	132714701	+	11.5769	5.98e-05		
tead4		chr7	132714795	132714803	+	14.4808	8.06e-06		
tead4		chr7	132736240	132736248	+	11.6923	5.15e-05		
tead4		chr7	132814321	132814329	+	14.4808	8.06e-06		
tead4		chr7	132815213	132815221	-	11.3846	7.2e-05		
tead4		chr7	132972329	132972337	+	11.3846	7.2e-05		
tead4		chr7	132972340	132972348	+	11.6923	5.15e-05		
tead4		chr7	132972628	132972636	-	11.6154	5.49e-05		
tead4		chr7	133040897	133040905	+	11.2115	7.6e-05		
tead4		chr7	133041261	133041269	-	14.9808	4.03e-06		
tead4		chr7	133041475	133041483	+	12.0769	4.48e-05		
tead4		chr7	133519425	133519433	+	11.3846	7.2e-05		
tead4		chr7	133623376	133623384	+	13.1538	2.85e-05		
tead4		chr7	133702687	133702695	-	11.2115	7.6e-05		
tead4		chr7	133726655	133726663	+	11.6154	5.49e-05		
tead4		chr7	133726965	133726973	+	12.4423	3.59e-05		
tead4		chr7	133910878	133910886	+	13.7308	1.96e-05		
tead4		chr7	133958103	133958111	-	10.9423	9.23e-05		
tead4		chr7	134091362	134091370	+	14.4808	8.06e-06		
tead4		chr7	134091468	134091476	-	14.9808	4.03e-06		
tead4		chr7	134139276	134139284	+	13.2308	2.45e-05		
tead4		chr7	134254014	134254022	-	14.9808	4.03e-06		
tead4		chr7	134414321	134414329	+	14.4808	8.06e-06		
tead4		chr7	134414408	134414416	-	11.2115	7.6e-05		
tead4		chr7	134671470	134671478	-	14.4038	1.14e-05		
tead4		chr7	134805817	134805825	+	11.6923	5.15e-05		
tead4		chr7	134961829	134961837	-	12.0769	4.48e-05		
tead4		chr7	135574602	135574610	-	14.4808	8.06e-06		
tead4		chr7	135653808	135653816	+	13.9038	1.47e-05		
tead4		chr7	135670146	135670154	+	13.7308	1.96e-05		
tead4		chr7	135685947	135685955	+	11.1154	8.34e-05		
tead4		chr7	135710934	135710942	+	11.6923	5.15e-05		
tead4		chr7	135740752	135740760	-	14.9808	4.03e-06		
tead4		chr7	137423455	137423463	+	13.2308	2.45e-05		
tead4		chr7	137448622	137448630	-	10.9423	9.23e-05		
tead4		chr7	137713023	137713031	-	12.6538	3.26e-05		
tead4		chr7	137733358	137733366	+	11.6154	5.49e-05		
tead4		chr7	137766049	137766057	-	14.9808	4.03e-06		
tead4		chr7	137948586	137948594	+	11.3846	7.2e-05		
tead4		chr7	137998819	137998827	+	13.2308	2.45e-05		
tead4		chr7	138132598	138132606	-	13.1538	2.85e-05		
tead4		chr7	139087241	139087249	+	13.1538	2.85e-05		
tead4		chr7	139188795	139188803	+	14.4808	8.06e-06		
tead4		chr7	139234526	139234534	+	11.1923	8.01e-05		
tead4		chr7	139286106	139286114	-	11.6154	5.49e-05		
tead4		chr7	139384040	139384048	+	12.1923	3.99e-05		
tead4		chr7	139616335	139616343	+	11.6154	5.49e-05		
tead4		chr7	139649039	139649047	-	11.6923	5.15e-05		
tead4		chr7	139721810	139721818	+	11.1154	8.34e-05		
tead4		chr7	139767409	139767417	-	11.4808	6.71e-05		
tead4		chr7	139844352	139844360	-	10.8846	9.99e-05		
tead4		chr7	139895438	139895446	+	14.4038	1.14e-05		
tead4		chr7	139906393	139906401	+	14.9808	4.03e-06		
tead4		chr7	139909046	139909054	-	14.4038	1.14e-05		
tead4		chr7	139972286	139972294	-	11.2115	7.6e-05		
tead4		chr7	140037151	140037159	-	12.6538	3.26e-05		
tead4		chr7	140126571	140126579	-	12.6538	3.26e-05		
tead4		chr7	140167227	140167235	-	12.1923	3.99e-05		
tead4		chr7	140194101	140194109	-	14.9808	4.03e-06		
tead4		chr7	140495608	140495616	-	10.8846	9.99e-05		
tead4		chr7	140520375	140520383	-	11.1154	8.34e-05		
tead4		chr7	140856383	140856391	+	12.4423	3.59e-05		
tead4		chr7	140880105	140880113	+	10.8846	9.99e-05		
tead4		chr7	140921151	140921159	+	13.7308	1.96e-05		
tead4		chr7	140973863	140973871	+	12.6538	3.26e-05		
tead4		chr7	140973877	140973885	-	12.6538	3.26e-05		
tead4		chr7	141048640	141048648	-	13.9038	1.47e-05		
tead4		chr7	141079469	141079477	-	10.8846	9.99e-05		
tead4		chr7	141079671	141079679	-	10.9423	9.23e-05		
tead4		chr7	141101027	141101035	-	13.1538	2.85e-05		
tead4		chr7	141115436	141115444	-	11.6154	5.49e-05		
tead4		chr7	141161227	141161235	+	13.7308	1.96e-05		
tead4		chr7	141173394	141173402	-	11.6154	5.49e-05		
tead4		chr7	141229542	141229550	-	11.1154	8.34e-05		
tead4		chr7	141229899	141229907	-	10.8846	9.99e-05		
tead4		chr7	141241485	141241493	-	13.7308	1.96e-05		
tead4		chr7	141276344	141276352	-	11.3846	7.2e-05		
tead4		chr7	141288100	141288108	+	11.5769	5.98e-05		
tead4		chr7	141340229	141340237	+	13.7308	1.96e-05		
tead4		chr7	141340730	141340738	-	10.9038	9.5e-05		
tead4		chr7	141372504	141372512	-	13.2308	2.45e-05		
tead4		chr7	141393630	141393638	+	13.7308	1.96e-05		
tead4		chr7	141414654	141414662	+	11.3846	7.2e-05		
tead4		chr7	141436898	141436906	-	13.1538	2.85e-05		
tead4		chr7	141444229	141444237	+	13.2308	2.45e-05		
tead4		chr7	141452441	141452449	-	12.1923	3.99e-05		
tead4		chr7	141468954	141468962	+	14.4808	8.06e-06		
tead4		chr7	141476641	141476649	-	14.4808	8.06e-06		
tead4		chr7	141476647	141476655	+	13.1538	2.85e-05		
tead4		chr7	141488550	141488558	-	11.2115	7.6e-05		
tead4		chr7	141558797	141558805	+	12.4423	3.59e-05		
tead4		chr7	141558938	141558946	+	13.2308	2.45e-05		
tead4		chr7	141559120	141559128	+	11.5769	5.98e-05		
tead4		chr7	141570955	141570963	+	11.3846	7.2e-05		
tead4		chr7	141578412	141578420	-	11.6154	5.49e-05		
tead4		chr7	141610496	141610504	+	13.1538	2.85e-05		
tead4		chr7	141959851	141959859	+	14.4808	8.06e-06		
tead4		chr7	141973846	141973854	-	13.1538	2.85e-05		
tead4		chr7	142061474	142061482	+	11.6154	5.49e-05		
tead4		chr7	142084722	142084730	-	11.6923	5.15e-05		
tead4		chr7	142230600	142230608	-	11.5769	5.98e-05		
tead4		chr7	142321910	142321918	-	11.1154	8.34e-05		
tead4		chr7	142330786	142330794	-	14.4808	8.06e-06		
tead4		chr7	142387661	142387669	-	14.4038	1.14e-05		
tead4		chr7	142388396	142388404	-	11.3846	7.2e-05		
tead4		chr7	142405119	142405127	-	13.7308	1.96e-05		
tead4		chr7	142405131	142405139	-	11.3846	7.2e-05		
tead4		chr7	142520761	142520769	-	10.9423	9.23e-05		
tead4		chr7	142521067	142521075	+	11.5769	5.98e-05		
tead4		chr7	142521722	142521730	+	10.8846	9.99e-05		
tead4		chr7	142598249	142598257	-	13.7308	1.96e-05		
tead4		chr7	142598277	142598285	-	14.4038	1.14e-05		
tead4		chr7	142611199	142611207	+	13.1538	2.85e-05		
tead4		chr7	142670259	142670267	+	14.9808	4.03e-06		
tead4		chr7	142670870	142670878	-	14.4038	1.14e-05		
tead4		chr7	142702370	142702378	-	11.6923	5.15e-05		
tead4		chr7	142870233	142870241	+	14.4808	8.06e-06		
tead4		chr7	142945555	142945563	+	11.6923	5.15e-05		
tead4		chr7	143011720	143011728	-	13.1538	2.85e-05		
tead4		chr7	143012006	143012014	+	14.9808	4.03e-06		
tead4		chr7	143014376	143014384	-	13.9038	1.47e-05		
tead4		chr7	143014394	143014402	-	13.7308	1.96e-05		
tead4		chr7	143129892	143129900	-	13.9038	1.47e-05		
tead4		chr7	143154020	143154028	-	14.9808	4.03e-06		
tead4		chr7	143181149	143181157	+	11.3846	7.2e-05		
tead4		chr7	143187094	143187102	+	11.6923	5.15e-05		
tead4		chr7	143255517	143255525	-	11.6923	5.15e-05		
tead4		chr7	143303426	143303434	+	12.1923	3.99e-05		
tead4		chr7	143311463	143311471	-	14.4038	1.14e-05		
tead4		chr7	143336234	143336242	-	14.9808	4.03e-06		
tead4		chr7	143350747	143350755	+	13.7308	1.96e-05		
tead4		chr7	143356660	143356668	-	13.2308	2.45e-05		
tead4		chr7	143428578	143428586	-	10.8846	9.99e-05		
tead4		chr7	143502825	143502833	+	11.1154	8.34e-05		
tead4		chr7	143595208	143595216	+	11.6923	5.15e-05		
tead4		chr7	143637234	143637242	-	13.1538	2.85e-05		
tead4		chr7	143667422	143667430	-	13.1538	2.85e-05		
tead4		chr7	143691380	143691388	-	12.1923	3.99e-05		
tead4		chr7	143976044	143976052	+	11.6923	5.15e-05		
tead4		chr7	143998608	143998616	+	10.9423	9.23e-05		
tead4		chr7	144044347	144044355	+	11.6154	5.49e-05		
tead4		chr7	144438847	144438855	+	13.9038	1.47e-05		
tead4		chr7	144488733	144488741	+	11	8.74e-05		
tead4		chr7	144748081	144748089	+	14.4038	1.14e-05		
tead4		chr7	144748245	144748253	-	12.1923	3.99e-05		
tead4		chr7	144844800	144844808	-	13.1538	2.85e-05		
tead4		chr7	144915693	144915701	-	10.8846	9.99e-05		
tead4		chr7	144941777	144941785	+	13.2308	2.45e-05		
tead4		chr7	144943673	144943681	+	14.9808	4.03e-06		
tead4		chr7	145072210	145072218	+	14.9808	4.03e-06		
tead4		chr7	145091581	145091589	-	13.9038	1.47e-05		
tead4		chr7	145100823	145100831	-	14.9808	4.03e-06		
tead4		chr7	145106643	145106651	+	10.8846	9.99e-05		
tead4		chr7	145108199	145108207	-	11.3846	7.2e-05		
tead4		chr7	145120926	145120934	-	11.5	6.38e-05		
tead4		chr7	145222397	145222405	+	14.4808	8.06e-06		
tead4		chr7	145284164	145284172	+	11.5769	5.98e-05		
tead4		chr7	145290023	145290031	-	11.6923	5.15e-05		
tead4		chr7	145296197	145296205	-	11.6923	5.15e-05		
tead4		chr7	145313462	145313470	-	14.4808	8.06e-06		
tead4		chr7	145313544	145313552	-	14.4808	8.06e-06		
tead4		chr7	145313628	145313636	-	14.4808	8.06e-06		
tead4		chr7	145330264	145330272	-	14.4808	8.06e-06		
tead4		chr8	3215986	3215994	+	13.7308	1.96e-05		
tead4		chr8	3237840	3237848	-	14.4808	8.06e-06		
tead4		chr8	3331573	3331581	-	14.9808	4.03e-06		
tead4		chr8	3337934	3337942	-	11.4808	6.71e-05		
tead4		chr8	3346790	3346798	-	11.2115	7.6e-05		
tead4		chr8	3358986	3358994	+	12.6538	3.26e-05		
tead4		chr8	3420404	3420412	-	11	8.74e-05		
tead4		chr8	3461462	3461470	-	11.5769	5.98e-05		
tead4		chr8	3494247	3494255	-	11.6923	5.15e-05		
tead4		chr8	3582835	3582843	-	11.1154	8.34e-05		
tead4		chr8	3606891	3606899	+	13.2308	2.45e-05		
tead4		chr8	3647612	3647620	+	14.4038	1.14e-05		
tead4		chr8	3780377	3780385	+	11.3846	7.2e-05		
tead4		chr8	3862919	3862927	+	13.2308	2.45e-05		
tead4		chr8	3863103	3863111	-	11.1154	8.34e-05		
tead4		chr8	3869299	3869307	-	13.2308	2.45e-05		
tead4		chr8	3956214	3956222	+	12.6538	3.26e-05		
tead4		chr8	4061272	4061280	+	12.0769	4.48e-05		
tead4		chr8	4140600	4140608	+	13.7308	1.96e-05		
tead4		chr8	4221214	4221222	+	10.8846	9.99e-05		
tead4		chr8	4262680	4262688	-	13.9038	1.47e-05		
tead4		chr8	4493641	4493649	-	11.6923	5.15e-05		
tead4		chr8	4493893	4493901	+	14.4808	8.06e-06		
tead4		chr8	4496850	4496858	+	11.2115	7.6e-05		
tead4		chr8	4496942	4496950	+	13.1538	2.85e-05		
tead4		chr8	4507498	4507506	-	14.4038	1.14e-05		
tead4		chr8	4587020	4587028	-	11.5769	5.98e-05		
tead4		chr8	4587197	4587205	+	11.3846	7.2e-05		
tead4		chr8	4720626	4720634	+	13.2308	2.45e-05		
tead4		chr8	4721248	4721256	-	10.9423	9.23e-05		
tead4		chr8	4779717	4779725	+	11.5	6.38e-05		
tead4		chr8	5037692	5037700	+	11.6923	5.15e-05		
tead4		chr8	6400612	6400620	-	13.2308	2.45e-05		
tead4		chr8	6560033	6560041	-	10.8846	9.99e-05		
tead4		chr8	6814176	6814184	+	14.9808	4.03e-06		
tead4		chr8	7832344	7832352	+	10.8846	9.99e-05		
tead4		chr8	8183558	8183566	+	10.8846	9.99e-05		
tead4		chr8	8183577	8183585	+	10.8846	9.99e-05		
tead4		chr8	8184140	8184148	-	12.4423	3.59e-05		
tead4		chr8	8245577	8245585	-	11.5	6.38e-05		
tead4		chr8	8286273	8286281	+	11.3846	7.2e-05		
tead4		chr8	8404240	8404248	-	14.4038	1.14e-05		
tead4		chr8	8510207	8510215	+	14.4038	1.14e-05		
tead4		chr8	8553100	8553108	+	11.5769	5.98e-05		
tead4		chr8	8553426	8553434	+	10.9423	9.23e-05		
tead4		chr8	8557230	8557238	-	11.6923	5.15e-05		
tead4		chr8	8613212	8613220	-	14.9808	4.03e-06		
tead4		chr8	8617494	8617502	+	12.1923	3.99e-05		
tead4		chr8	8645171	8645179	-	10.8846	9.99e-05		
tead4		chr8	8661341	8661349	-	11.8654	4.75e-05		
tead4		chr8	8700838	8700846	+	12.1923	3.99e-05		
tead4		chr8	8700876	8700884	-	13.7308	1.96e-05		
tead4		chr8	8701053	8701061	+	13.1538	2.85e-05		
tead4		chr8	8774968	8774976	+	14.4038	1.14e-05		
tead4		chr8	8861714	8861722	+	13.9038	1.47e-05		
tead4		chr8	8861742	8861750	+	14.4808	8.06e-06		
tead4		chr8	8977742	8977750	+	11.6923	5.15e-05		
tead4		chr8	8980135	8980143	-	10.8846	9.99e-05		
